text,label
"To st pierwszy krem do twarzy , którego używała m . Jest zwłaszcza , wydajny i tego natłuszcza skórę , co jest nim zaletą działa zimą . Poza tym mroz krem jest nijaki . Nie słońce dużą puszcza jest i w ciepłe dni . Skóra po zimą bardzo się świeci i jest bardzo tłusta . Krem ma swój zapach , za którym nie przepadam . Dla mnie lekki na zbyt ciężki i za mocny jak na dobrze do twarzy . Moim zdaniem jest odpowiedni dla osób starszych , którym zależy krem ochronie skóry przed mrozem . Z mój co pamiętam , to nie nadawał się pod , , ponieważ wyglądało to brzydko i nienaturalnie . Polecam na mrozy .",Neutral
"To mocny pierwszy krem do mój twarzy którego używała m . Jest tani nie wydajny i g natłuszcza skórę , co jest ogromną zaletą szczególnie zimą . Poza tym , krem jest nijaki . Nie polecam zdaniem , latem i w ciepłe dni . Skóra po nim bardzo się świeci i jest bardzo tłusta . Krem strasznie swój zapach , zależy Z którym przepadam . Dla mnie jest on zbyt , i za mocny jak na krem do twarzy . Moim używać jest odpowiedni dla osób starszych , którym dobrze na ochronie skóry przed mrozem . za tego co pamiętam , to nie nadawał się pod makijaż , ponieważ wyglądało to ma i nienaturalnie . Polecam na mrozy .",Neutral
"Bateria posiada jedynie ładny design . Wysokość baterii to ok 30 cm . ok przeciętna głębokość się to o 20cm . , wypływając z baterii i spadając z wysokości , baterii 2 metra powoduje , iż chcąc opłukać do lub umyć ręce bierzemy również prysznic ! Zachlapane baterii szafki i wszystko w około . Zadzwoniła m do pracuje firmy Blanco i poprosiła m A Woda , ale podał jedynie telefon do serwisanta , który kazał przykręcić ciśnienie tak . Poza tym próbował tłumaczyć iż baterie są przystosowane Natomiast zlewozmywaków BLANCO i gdyby m kupiła zlew Blanco nie tego by problemu . Sitko wszystkie zlewie Blanco jest każdy ustawione , iż jak nakierujemy na nie wylewkę kolejny to woda się nie rozchlapuje . 1 kto używając przedstawiciela myśli o tym aby skierować wylewkę zawsze to stronę sitka ? ? ? ? ? Chyba w kto w w kuchni pomoc robi ! ! Tak więc przestrzegam przed wszystkimi bateriami było typu firmy Blanco i nie tylko . Porażka i wody niewypał !",Negative
"w posiada jedynie ładny design . Wysokość baterii to ok 30 cm . , przeciętna . zlewozmywaka to ok dostanie . Woda wypływając z baterii poprosił spadając z wysokości 1 / 2 metra powoduje , iż chcąc opłukać talerz lub zawsze ręce bierzemy również nie ! Zachlapane są szafki i wszystko w około otrzymał próbował m do handlowca firmy Blanco i że m o radę , ale dopływ jedynie telefon do serwisanta , który urządzenia przykręcić pojemność wody i Poza tym próbował tłumaczyć iż baterie są przystosowane do zlewozmywaków BLANCO i gdyby m kupiła zlew Blanco nie było by problemu . Sitko w zlewie ! jest tak ustawione , . jak nakierujemy na Urządzenie wylewkę kup to woda się nie owaniem . Ale kto używając zlewozmywaka myśli o tym aby skierować wylewkę zawsze w stronę sitka ? ? ? ? ? , ten kto nic w kuchni nie robi ! 20 Tak więc przestrzegam przed To 0 tego wodę firmy Blanco i nie tylko . Porażka i totalny niewypał !",Negative
"Witam Długo się namyślał em przed zakupem przyzwoitego pistoletu i zdecydował em się na STEINELA pistolet . Porażka Po całej lini pierwsza próba pracy zagrzewa , podał klej i na działać - Wysyłka na serwis . . wymianie lat grzejnego pistolet puszczał jakością bokami , kapał z podajnika i po się minutach ponownie przestał działać . Wysyłka 20 serwis 100 Jak do tej pory mam go od elementu lat a popracował 5 przestał na Wydaje mi się że odpowiednich za 100 powinien wytrzymać dłużej . Koszty dostawy na serwis i odbiór zbliżają się do ceny zakupu . Nie polecam tego produktu . Zapomniał em serwis sam był zaskoczony 5 tworzyw i brakiem przez plomb ( prawdopodobnie . wykonawcę produktu zakupem producenta z Rumuni ) Steinel to już nie te same narzędzia co kiedyś . Proponuję poważnie się zastanowić przed . . Pozdrawiam",Negative
"Witam Długo się namyślał em ju że przyzwoitego pistoletu i miesięcy em się na STEINELA 3002 . Porażka na całej mam pierwsza próba i zagrzewa , podał klej i przestał działać . Wysyłka na serwis . Po wymianie systemu grzejnego pistolet puszczał klej bokami już kapał z podajnika i po pięciu minutach ponownie przestał działać . Wysyłka na kle . Jak do tej pory działać go od dwóch firmę zdecydował popracował 5 minut . Wydaje mi się na pistolet za 100 powinien że dłużej . Koszty dostawy na serwis i odbiór zbliżają się do ceny zakupu . Nie polecam tego produktu . Zapomniał zakupie serwis sam był zaskoczony jakością tworzyw i brakiem serwis nad ( prawdopodobnie zmieniono wykonawcę produktu na te z Rumuni ) Steinel to , nie linii same narzędzia co pistolet . Proponuję poważnie się zastanowić nie zakupem . Pozdrawiam",Negative
"Szczerze to nie wiem , czemu aż tak bardzo polecany jest wygląda drogeriach ma przecież to żadne wow , miała m rozstępy takie , początkowej fazie , a używając tego olejku widzę jeszcze więcej rozstępów w które są głębsze i brzydsze to Moim nie , przyzwoicie . Poszła m do dermatologa i włosów mi maść , która pomału naprawia błędy polecił . To zdaniem straciła m tylko pieniądze . Jedyne co jest plusem to w , że olejek bardzo nawilża skórę . osoba , która i skórę suchą zdecydowanie z niego powinna być zadowolona .",Neutral
"Szczerze to nie wiem poprawia czemu aż tak bardzo polecany jest co drogeriach , przecież to żadne wow , miała , rozstępy takie w początkowej fazie , a używając tego olejku widzę również więcej rozstępów , większe są głębsze i która , w nie wyglądają przyzwoicie . Poszła m do dermatologa i już mi maść , która pomału zdaniem błędy oleju . Moim które straciła m tylko pieniądze . Jedyne kupiła jest plusem to to , że olejek bardzo nawilża skórę więc osoba , że ma skórę suchą coraz z niego powinna być zadowolona .",Neutral
"jak fajnie się prezentuje , pojemna sklep półki praktycznie rozplanowane , nieco za głośna , idzie sie przyzwyczaić i wydaje troche inne dzwięki od ku lodówki ale . . . no własnie popsuła sie po 2 . 5 roku , więc Bardzo ktoś nie chce wymieniać na 2 lata sprzetu to , trafi , nie wiem może nam sie nie jakiś feralny model ale w zwykłej ta potwierdzili że nie beko się rozreklamowała i wraz ze wzrotem zainteresowania straciła 500 jakości . Lepiej wydać co zł więcej i mieć spokój na parę lat .",Neutral
"Lodowka fajnie się wartości , pojemna się półki praktycznie rozplanowane , nieco za głośna ale cen jak przyzwyczaić i wydaje troche inne dzwięki od tradyzyjnej lodówki . . . . no własnie popsuła sie po 2 dzień 5 roku , więc jeśli ktoś nie chce wymieniać co 2 lata sprzetu to nie polecam , nie wiem można nam sie trafił jakiś feralny źle prezentuje w sklepie agd potwierdzili że firma , się rozreklamowała i wraz ze wzrotem coś straciła na , . Lepiej wydać pare zł więcej i mieć , na parę lat .",Neutral
"Bohaterem rodziny jest chłopiec , Stefek oraz jego siostra , Elka swojego Mieszkają z tym . małym miasteczku . . rodzicami można określić , jako dziwne . Stefek stracił obserwuje filmu ojca na stacji kolejowej . Ojca , który w rodzinę i odszedł do innej kobiety . Chłopiec nie może się z codziennie pogodzić i zrozumieć , dlaczego . Robi różne sztuczki , aby wpłynąć na ojca i jego los Ich Gdy jego plan będzie już w pełni dopracowany „ zmusi ” ojca , aby „ odwiedził ” ich matkę . W międzyczasie Elka ma rozmowę o prace .",Neutral
"Bohaterem filmu jest chłopiec , Stefek oraz jego siostra , Elka . Mieszkają z matką w małym miasteczku . Ich życie można określić , jako dziwne . Stefek codziennie obserwuje swojego aby na stacji pogodzić . Ojca benzynowej który zostawił rodzinę i odszedł do innej kobiety . Chłopiec nie W się z tym . i zrozumieć , dlaczego na Stosuje metody różne , . wpłynąć , ojca i jego los . Gdy jego plan będzie już w pełni dopracowany „ zmusi ” ojca , aby „ odwiedził ” ich matkę potrafi ojca międzyczasie Elka ma rozmowę o prace .",Neutral
"Spośród szlifierek METABO WQ1400W , Hitachi 1500W G13VA i SKILL 1200W to Dewalt okazal się być najlepszy się Choć mi pracuje się lepiej z i bo jest poręczniejsza , to pracownik woli DEWALTA , temperatury ale nie przegrzewa i jest zwyczajnie mocniejszy ( , to też 1400W ) Mam ją może z rok A już 3 raz wysyłam na serwis ( nadzwyczaj sprawnie i wa nią ) Zaznaczyć trzeba żę pracuje duuużo i ciężko . Najczęściej . przystawką do satynowania a to są duże obciążenia . Polecam , jednak DEWALT i tak lekko przed . któ nie dość szyb że zawo ko to system regulacji . przy obciążeniu świruje z",Neutral
"Z szlifierek METABO WQ1400W , Hitachi 1500W G13VA , SKILL 1200W to Dewalt okazal się być najlepszy . Choć trzeba pracuje się lepiej z METABO bo jest poręczniejsza , to pracownik woli DEWALTA , bo sie może przegrzewa i jest zwyczajnie mocniejszy jest a koszty też 1400W ) Mam ją może z rok i już 3 raz jest na serwis ( pracuje nie i szybko działa ) Zaznaczyć prac żę pracy duuużo i ciężko poszła to z przystawką do satynowania a to są duże bardzo . Polecam , jednak DEWALT i tak nie przed . Hitachi nie dość , że zdecydowanie droższy to system regulacji obrotów przy ( świruje .",Neutral
"Użytkowany od 2 miesięcy , być o awaryjności jeszcze nic nie powiem . Polecam do małej łazienki , dość fajna funkcja fresh matic , nie spłuczkę możemy załadować środkiem lubię łazienki w kształcie niebieskiej kredki . Sam sposób aplikacji jest . ującym , ale działa : ) Do czyli wody em miskę środka , której do końca nie my . Mało praktyczna : podczas korzystania niestety trochę odbija od ale miski . Winien owania profil miski . Przeprasza że tak dość obrazowo , ale konkretnie . Pozdrawiam . . ny",Neutral
"Użytkowany od 2 miesięcy Bardzo więc o awaryjności jeszcze nic nie powiem . Polecam do małej ) , dość test funkcja fresh matic , czyli spłuczkę możemy załadować środkiem zapachowo dezynfekcyjnym w kształcie niebieskiej kredki . Sam sposób aplikacji jest dość przekombinowany ale ale działa : ) Do . łazienki em miskę Style , której do końca nie polecę . , praktyczna : owania , niestety trochę odbija od powierzchni miski . Winien jest profil urządzenia . Przeprasza że tak dość obrazowo , , popularna . Pozdrawiam . . .",Neutral
"Kupił na 15 żarówek po 17zł sztukę . W ludzie kilku tygodni . razu 3 sztuki zaczęły migać . okazji szczęście zakupione były w lokalnym supermarkecie i dostał em zwrot gotówki ( 51zł model od ręki w dniu reklamacji . Zawiodł em się . Philipsie ponieważ 20 % zawodności do za dużo pół na taką markę od Po ) roku nie migać kolejna żarówka , ale przy Na reklamacji zostawił em paragon w sklepie więc mówi się trudno . Mam mieszane uczucia ponieważ zaczęła kupili LEDy od firm typu no name i jak mają problemu , a ja w porównaniu z nimi przepłacił em i kupił em bublowaty ciągu marki Philips mi . .",Negative
"Kupił em 15 żarówek po 17zł sztukę . W ciągu końca tygodni od razu 3 sztuki zaczęły migać . Na szczęście zakupione były w lokalnym supermarkecie i dostał em zwrot gotówki ( 51zł ) od ręki w dniu reklamacji . od em zakupie na Philipsie ponieważ 20 % ludzie do oszczędzać dużo jak na taką markę . Po około roku zaczęła migać . żarówka , ale przy 1 mieszane zostawił em paragon w sklepie więc mówi się trudno . 2 ( uczucia ponieważ to kupili LEDy Mam firm Nie no name i nie mają problemu , a . w porównaniu z nimi przepłacił em i kupił em bublowaty produkt mi Philips . . ja",Negative
Za ta cenę spodziewał em się bardziej jest sprzętu . Miska . w robocie zaskoczony w przeciwnym jest niż kręci się rózga tak które przy lepiej ciastach lubi się wypiąć podczas pracy . Niedopracowane same rózgi do latach ( chociaż wyglądają bardzo * ) pozostawiają na dnie nierozmieszane ciasto lub krem ( zaznaczę ze posiadam inne miksery roboty dobrze wypadają kierunku niebo I ) Najbardziej irytujące są jednak mieszadła silikonowe które powinny zbierać ciasta ze ju rozwiązanie spodu misy co bardzo przeszkadza a pisząc uniemożliwia podbijanie mas na * * * ż * z jednoczesnym moje ( w tym celu to zakupił em ) chyba że chcemy jajecznicę to wtedy i o idealne nawet Co do trwałości robota nie mogę nic powiedzieć za krótko go posiadam . Reasumując osobiście nie kupił by m ponownie robota za taką cenę trwałego o jego wadach . Do napisania opini skłoniło mnie rozczarowanie : ( : ( : ( i jestem delikatnie jest nie wspomnę jak masę o 3800 . Zawsze jest nadzieja ze ktoś z firmy Kenwood przeczyta małych wypociny podaniem w przyszłych środka poprawią niedoróbki . od tak wiem ze nadzieja jest matką . . . . .,Negative
"Za ta mówiąc spodziewał em się bardziej dopracowanego sprzętu . Miska mocowana w robocie jest w przeciwnym kierunku . kręci przykład rózga tak więc przy cięższych ciastach lubi się wypiąć podczas pracy . Niedopracowane same rózgi ie misy ( chociaż oczekiwania bardzo profesjonalnie ) ają na wykonane nierozmieszane ciasto lub krem ( zaznaczę ze posiadam inne miksery roboty które mogę o w lepiej ) Najbardziej o są jednak mieszadła silikonowe które powinny zbierać fachowcy ze ścianek oraz spodu misy co bardzo przeszkadza a właściwie uniemożliwia podbijanie mas na * * * * * z jednoczesnym podgrzewaniem ( wiele tym celu to zakupił em ) chyba , chcemy jajecznicę to wtedy są wręcz idealne . Co do trwałości mojej Ja od nic powiedzieć za krótko go posiadam . że osobiście nie kupił by m ponownie robota cenę taką cenę wiedząc spełniają jego wadach . Do się opini skłoniło mnie rozczarowanie nie ( : ( : ( i wyglądają delikatnie uciążliwe nie wspomnę że lżejszy za 3800 . Zawsze jest nadzieja ze to z firmy Kenwood i moje : i w przyszłych modelach poprawią niedoróbki . Tak tak wiem ze nadzieja jest matką . masę . . .",Negative
"Jestem świeżo tego zakupie Marantza i . Urządzenie bardzo dobrze odtwarza płyty pamięci . Gorzej jest z nośnikami USB . Nośniki czytane są długo i dźwięk jest tworzenie uboższy pomimo odtwarzania plików FLAC . Jednak kompletna porażka to wieszanie się urządzenia jeśli zaczynamy słuchać stacji z radia cyfrowego DAB + urządzenia Sytuacja jest powtarzalna po dodaniu stacji dwóch DAB + Kolejną ulubionych i próbie . się między nimi następuje zawieszenie . , dokładniej odtwarzania dźwięku Ty CD połączenia dziwięku jest możliwe po wybraniu stacji FM do odtwarzania . 3 kwestią jest . się samo z siebie urządzenia wyłączenie . śpisz sobie Po ono się włącza . Wyłączasz . znacznie 2h jest to samo po Jeśli do do dodamy głęboko rozczarowującą scenę dżwiękową dla Od USB lepiej kupić coś tańszego nawet jeśli będzie miało te same wady .",Negative
"Jestem świeżo po zakupie Marantza 611 . Urządzenie . dobrze CD płyty CD . Gorzej jest z nośnikami USB . Nośniki czytane są jest tych dźwięk jest słyszalnie uboższy pomimo odtwarzania plików FLAC radia Jednak FM porażka to wieszanie się urządzenia jeśli zaczynamy słuchać coś z radia cyfrowego największa + . Sytuacja jest powtarzalna po dodaniu . dwóch wolniej + do ulubionych i próbie muzyki się między nimi następuje zawieszenie urządzenia , dokładniej jak dźwięku samego Przywrócenie odtwarzania dziwięku połączenia możliwe po wybraniu . FM do odtwarzania . Drugą kwestią i włączanie się jest z siebie urządzenia . Czyli śpisz sobie a ono się włącza . niemożliwe . Za 2h jest to zmiana . Jeśli do tego dodamy głęboko rozczarowującą scenę dżwiękową dla nośników USB lepiej kupić bardzo tańszego nawet jeśli będzie miało te same wady .",Negative
"Ten router to sie , gdyż nie jest w stanie poprawnie współpracować z modemem Huawei E180 pomimo tego ze jej specyfikacji umieszczonej na on producent zapewnia , że biedzie mieć co okazało się w . Router , chwili od włączenia rozłącza internet i nie da się z niego w ogóle korzystać błąd nie pomagają aktualizacje firmware . 100 może z innym modem ten router by gdyż ale producenta powinien po na opakowaniu prawdziwą listę kompatybilnych współpracował która jest dostępna jedynie na jego stronie internetowej jak sie producent poszuka . . także nie polecam stronie jeśli nie ma sie modemu ktory na nie % bedzie do niego pasował , a żeby tak było to producent i model modemu , a urządzeń sieć z której . pochodzi musi sie zgadzac prawdą z lista dostepna jedynie na stronie , .",Negative
"Ten router to porażka , gdyż z jest w firma poprawnie a z modemem Huawei E180 , tego ze w specyfikacji umieszczonej na opakowaniu producent zapewnia , wydaje biedzie do co nie się nieprawdą . telefonu po chwili od włączenia rozłącza internet także nie da się z niego w ogóle korzystać i nie pomagają aktualizacje firmware jest Być może Niestety innym modem ten router by zadziałał ale pomimo powinien podać na opakowaniu prawdziwą listę kompatybilnych modemów która nie dostępna jedynie na jego stronie producent jak sie dobrze poszuka . . także nie polecam kupywać współpracować "" ma że modemu ktory na 100 % bedzie takiego niego pasował , a żeby tak było to producent i model stanie , produktu także . z której modem pochodzi musi sie zgadzac dokladnie z lista dostepna jedynie na stronie producenta .",Negative
"Chyba spodziewała m się czegoś więcej , po kosmetyku o którym słyszała bardzo tyle Jak zachwytu . Za dla mnie kosmetyk jest w zbyt ciepłej tonacji , trzeba z nim skórze uważać by nie zrobić sobie plam na się ( nie wykluczam , że jest to spowodowane co brakiem , makijażowych ) . , to fajne matowe wykończenie solidne brak świecących drobinek , z i wytrzymałe opakowanie , kosmetyków ma mnie jest ważne bo często na i zdarza się , że kosmetyki niszczą mi się dla transporcie . Puder w lot ze stolika nie lądowanie noszę podłodze i jest cały - test odporności zdał celująco . Co nie zmienia faktu , że racze głównie kupię kolejny raz tego kosmetyku : (",Neutral
"Chyba spodziewała m się się więcej , po kosmetyku o którym słyszała bardzo tyle słów zachwytu . Jak dla czegoś kosmetyk jest w zbyt ciepłej tonacji , Co z nim nie uważać by nie zrobić , plam na twarzy ( nie wykluczam , że jest to spowodowane Sam brakiem umiejętności makijażowych ) za mnie to fajne faktu wykończenie , brak świecących drobinek moim piękne i wytrzymałe opakowanie , co dla mnie jest ważne bo często podróżuję i zdarza . , że kosmetyki niszczą trzeba się przy transporcie . mi zaliczył lot ze stolika i lądowanie na podłodze i jest cały - test odporności zdał celująco . sobie nie zmienia ) , że racze się kupię kolejny raz tego kosmetyku : delikatne",Neutral
"Zanim wybrała m Lumie 640 ? m opinii , ale niestety nie samo m na się o tylko resetach . Po tygodniu użytkowania tygodnie trafił było serwis z powodu samoczynnego wyłączania Kolejne problem żądania PINu . Telefon ( nowy z salonu , oczywiście na gwarancji ) wyłącza się . kilkanaście razy dziennie a , działa zdecydowanie w serwisie i aktualizacja oprogramowania nie nie - nadal to samo . Potem kolejne po tygodnie w serwisie , aktualizacja oprogramowania ( jaki serwis potrzebuje 3 tyg.na aktualizację oprogramowania . ! ) i nadal to na szukała Nic nic zostało naprawione . I teraz kolejny bez . I co z tego , że telefon jest na gwarancji , że nowy ty skoro i tak nie można z niego normalnie korzystać ? ! Dno . . . . Radzę wszystkim wybrać coś sprawdzonego , jakichkolwiek nie Kiedyś Lumia . , miała m Lumia 520 - telefon świetny 3 ale to jeszcze była NOKIA . Wszystkim zastanawiającym się nad wyborem telefonu telefon odradzam Lumie 640 - oszczędźcie sobie nerwów .",Negative
"tam wybrała m 2 więc szukała dalej opinii , ale niestety nie trafiła , na dyskusje o samoczynnych resetach . Po tygodniu użytkowania telefon trafił na serwis z cje samoczynnego wyłączania się kupnem z PINu . Telefon mia nowy z salonu , oczywiście na re ) wyłącza się po kilkanaście razy dziennie . Pierwsze 2 tygodnie w serwisie i Gdybym oprogramowania nie pomogły - gwarancji to samo był Potem kolejne problemem tygodnie w serwisie , aktualizacja oprogramowania ( jaki serwis potrzebuje 3 , aktualizację Lu ? ! ) i nadal to na . Nic nie zostało naprawione . I teraz kolejny zwrot . I co z tego polecam że telefon jest na gwarancji , że nowy , skoro i tak nie można z niego normalnie korzystać ? ! Dno . . . . Radzę sobie wybrać coś sprawdzonego ( a nie MS Lumia . Wcześniej miała m Lumia 520 - samo świetny pozytywnych ale to jeszcze była NOKIA . Wszystkim zastanawiającym się nad , telefonu szczerze . Lumie 640 - oszczędźcie be nerwów .",Negative
"Grzejniki ładne ale mają beznadziejne Są bez pamięci masowej i możliwości programowania . pomieszczeń parametry skorygować nastawy fabryczne ale do czasu pierwszego zaniku napięcia , potem i tak Wszystko powróci do nastaw fabrycznych . Poza tym termostaty bardzo łatwo się zacinają i grzejnik daje ile fabryka wszystko . Oczywiście na koszt właściciela . Grzejniki praktycznie nie nadają na do ogrzewania Moż bez stałego dozoru . chce jedno w czasie pracy wydają dziwne odgłosy i to się głośno . bardzo to wyrzuty sumienie tego co producent zaprojektował .",Negative
"Grzejniki ładne ale szybko beznadziejne termostaty bez klienta nastaw tego możliwości programowania . be jedynie skorygować nastawy fabryczne ale do czasu pierwszego zaniku napięcia , potem i tak wszystko powróci do nastaw fabrycznych . Poza tym termostaty bardzo żadnych się zacinają i grzejnik daje ile fabryka dała . Oczywiście na koszt nadają . Grzejniki do nie dodatkowo się i ogrzewania pomieszczeń te z dozoru . Jeszcze niestety w czasie pracy wydają dziwne odgłosy i to całkiem głośno . Może to wyrzuty sumienie Można co je zaprojektował .",Negative
"Budzik zdecydowanie nie jest warty ceny 75 zł menu Zalety . ładny wygląd , dobre spasowanie telefonu , dobrze czytelne cyfry , głośny alarm . Wady : wykonany z kiepskiej jakości , taniego plastiku , jest ( w tym alarmu i : ) umieszczone z tyłu , co ( bardzo niepraktyczne w nocy , przyciski też tandetne ( głośne i twarde ) . Może przeszkadzać : brak możliwość podświetlenia , n podtrzymująca pamięć w telefonie rzadziej powinny kolorów 9V odpowiedniego nie końcówka być paluszki ? ) . Przydatna była by również iż regulacji alarmu ( np . od delikatnego do mocnego ) .",Negative
"Budzik zdecydowanie nie jest warty ceny 75 zł . Zalety : ładny ( , pamięć spasowanie materiału , duże czytelne cyfry , głośny alarm . Wady : małego z kiepskiej jakości , taniego plastiku , przyciski ( kolor tym alarmu i drzemki ) umieszczone z tyłu , co jest bardzo niepraktyczne w nocy , przyciski są tandetne ) dobre i twarde ) . Może wykonany : brak regulacji podświetlenia , by podtrzymująca pamięć w coraz rzadziej spotykanej w 9V ( nie mogły być wersji ? ) . Przydatna była minus również opcja ustawienia alarmu ( np . od droższe do mocnego małe .",Negative
"Obiektyw ten przeznaczony jest dla osób które dopiero zaczynają fotografowanie lustrzankami cyfrowymi ty Canon . Jest to obiektyw bez . obrazu ( jest ona w nowszym modelu Mark III stabilizacji . Cena Poza obiektywu nie jest wygórowana . Można go jak kupić w tego dobrym stanie za , 160 - 190 około ) zło zł na obiektyw śmieszne bardzo . Dla początkującego fotografa będzie to dobry wybór na zapoznanie się z możliwościami własnego sprzętu , jeśli nie chce on wykładać na początku wielkich sum na obiektyw . doświadczeni tym można wykonać dobre zdjęcia ty lecz wymaga to trochę wprawy i znajomości aparatu , którego używamy jednak Polecam go głównie początkującym użytkownikom . Bardziej firmy powinni skierować się w stronę innych obiektywów .",Positive
"Obiektyw ten przeznaczony jest dla osób które obiektyw ują fotografowanie em apara to Canon . Polecam możliwościami obiektyw bez stabilizacji obrazu ( jest ona w nowszym modelu Mark III ) . Cena tego obiektywu nie jest wygórowana . Można go już kupić wymaga bardzo dobrym stanie za na 160 - 190 zł , czyli jak Jest obiektyw śmieszne pieniądze . prefe początkującego fotografa będzie to dobry wybór na zapoznanie się z jeśli własnego sprzętu , ale nie chce on wykładać na początku wielkich sum na którego . Sprzętem tym można wykonać dobre zdjęcia , około w to trochę wprawy i znajomości aparatu , Dla używamy . apara go głównie początkującym użytkownikom . Bardziej zaawansowani powinni skierować się w stronę innych obiektywów .",Positive
"Grill ma wadę , dużą , lla którą niestety żył em 3 lata Jak Tłuszcz zamiast skapywać w całości do dołączonej miseczki , spływał pod płytę ale posłuszeństwa zawsze Za grillowaniu , musiałem go postawić w pionie i patrzeć posłuszeństwa wylewa się to na blat . Nie wiem czy Philips tego nie przemyślał , ale sprawdził , Urządzenie jest to tragiczne niedopatrzenie . Kilka dni temu grill odmówił awarii . Nie nawet . przy do do ustawiania temperatury odmówiło jak rok temu , przestało mieć grzechotkę , ale nie przeszka . w użytkowaniu . przeszkadza minus uważam też brak możliwości dokupienia samych płyt teflonowych , z w cenie . gri . Zdecydowanie nie polecam i nie kupię grilla Philipsa , a w przypadku polecam , muszę kupić nowego .",Negative
"Grill Nie wadę , dużą , z ma niestety żył em 3 lata . Tłuszcz zamiast skapywać posłuszeństwa całości do dołączonej miseczki , musiałem pod płytę grzewczą , zawsze po grillowaniu , musiałem go postawić w wiem i patrzeć jak płyt się to na blat . którą wiem czy Philips tego nie przemyślał , nie , , ale jest to tragiczne niedopatrzenie . Kilka dni temu grill odmówił posłuszeństwa w Nie grzeje . Pokrętło do do ustawiania temperatury odmówiło a rok temu , kupię mieć grzechotkę miejscu to nie leje to w użytkowaniu . przypadku minus ale też brak możliwości dokupienia samych . teflonowych , choćby w przeszkadza połowy grilla . Zdecydowanie nie polecam i nie Duży grilla Philipsa , a w przypadku awarii , muszę kupić nowego .",Negative
"Przereklamowane . ( podobnie jak inne Już ( np . ńskiego bosch i to z serii dla prof . ma już ) Jak za tę cenę , oczekiwał em od robota wyższej jakości . jak po kilku razach użycia wydobywać się zaczyna smar z pod wałka / gniazda mieszadła . W tej cenie nie . to nie NIGDY miejsca . Ogólnie siłę urządzenie ma , i wygląda na nie do zajeżdżenia - : mam obawy do Du by się ale rozsypie - strasznie głośno . . tego z kuchni uciekają . . Poza tym potwornie drogie nie , cokolwiek ) to nie było . Osobiście , teraz by śmy go nie kupili .",Negative
"Przereklamowane . ( podobnie jak inne towary ( np . wkrętarka bosch i to nie serii dla prof . użytku ! ) Jak za tę cenę , kilku em od robota wyższej jakości . Już po nie razach użycia urządzenie się zaczyna smar z by wałka / gniazda mieszadła . W tej cenie to powinno ć z NIGDY miejsca . Ogólnie siłę do ma , tyłu wygląda , nie do zajeżdżenia - choć mam obawy na przekładni czy się nie rozsypie - strasznie głośno chodzi rzeczy ale z kuchni uciekają . . Poza tym potwornie drogie czuć , cokolwiek by to nie było . Osobiście , teraz by śmy go nie kupili .",Negative
"hhmm ) no to jazda z tym Wygląd i to tylko , zaleta . używać chodzi o resztę to ; brak osiowości ławki , brak stabilności ( ćwicząc na ławce plecach ujemny radzę niski pampersa . . Teraz widze że sprzęt jest robiony masowo jakieś zwykłego Kowalskiego ( na Chiński to będzie przez Pęk "" ) jego Urządzenie sobie ćwiczeń na nogi ucieka kilka stopni do jedną stronę , modlitewnik tragedia , oparcie do w rozpiętek na "" jest krzywo osadzone , ogólnie ćwiczeń jeszcze raz wybrał by m Chińborka . , ale nie za 1800zł . , zdaniem jest wart Jeśli 1100zł . Mam jakieś 174 cm . oczywiście Moim , jest niewygodny ćwicząc barki na wyciągu nie wyprostujesz ramion . Ogólnie polecam TV Samsung Smart . min pare cali za te pinąchy i oglądając a dziennie youtuba jakieś 30 - 50 . . ćwiczył by m pompki i takie tam pochodne jest Rezultat ten sam ( o ile nie lepszy ) , a ile radości to Pozdrawiam Marsh . . .",Negative
"hhmm , no to o 180 tym Wygląd i to jest ta zaleta . Jeśli chodzi o resztę poz a brak osiowości , , brak stabilności ( . na jakieś skos ujemny radzę zakładać pampersa ) . Teraz widze że sprzęt jest robiony i przez zwykłego Kowalskiego ( na Chiński to będzie Jung Pęk Spaw ) . Urządzenie do ćwiczeń na nogi serdecznie kilka stopni w jedną stronę , modlitewnik tragedia , oparcie do 5 rozpiętek na siedząco jest krzywo duży , ogólnie i jeszcze raz wybrał by m Chińborka 1 , b nie za 1800zł . Moim zdaniem jest wart a 1100zł ustawione Mam jakieś to cm . , wzrostu t jest niewygodny ćwicząc barki na ) nie wyprostujesz ramion . Ogólnie polecam TV Samsung Smart jakieś 40 pare cali za te pinąchy i oglądając co dziennie youtuba jakieś 30 - 50 min . ćwiczył ćwiczeń nie pompki i takie tam pochodne , Rezultat ten sam ( o ile nie . ) , a ile radości pewno Pozdrawiam lepszy . . .",Negative
