text,label
"Chyba spodziewała : się się więcej , po kosmetyku o którym słyszała m tyle się zachwytu . Jak dla z kosmetyk jest w zbyt intensywnej tonacji , trzeba z nim bardzo uważać by nie zrobić mnie plam na twarzy ( nie wykluczam , że czegoś to spowodowane moim brakiem umiejętności makijażowych ) . Jest to fajne matowe wykończenie bym brak świecących drobinek , piękne i wytrzymałe opakowanie , co dla mnie jest ważne bo często podróżuję i zdarza wypadł , że kosmetyki niszczą mi . przy transporcie . Puder zaliczył lot ze Za i lądowanie na podłodze , n cały - test odporności śmigłowca celująco . Co nie zmienia faktu , że jest ie kupię kolejny raz tego kosmetyku sobie (",Neutral
"Chyba spodziewała m się i i wykoń po ż o którym słyszała tym tyle słów zachwytu . Jak dla mnie kosmetyk jest w zbyt ciepłej tonacji j trzeba z leży j kowanie by nie zrobić sobie plam na twarzy ( nie wykluczam , że jest to spowodowane moim brakiem umiejętności makijażowych użyciu . Plusy to fajne upadek niego , brak świecących drobinek , piękne i wytrzymałe opakowanie , co że mnie jest ważne bo często podróżuję Pani zdarza się , że kosmetyki niszczą mi się przy korzysta . Puder zaliczył korzystać ze stolika i dla na podłodze i jest cały - test odporności zdał celująco . Co nie zmienia faktu , ) racze nie kupię kolejny raz tego kosmetyku : (",Neutral
"Chyba spodziewała m się czegoś więcej , na kosmetyku o którym słyszała m tyle słów zachwytu . podejrze dla mnie kosmetyk jest w zbyt ciepłej tonacji , niż z - bardzo uważać by nie zrobić sobie plam i twarzy ( wylą tego , że jest to spowodowane moim brakiem umiejętności makijażowych ) . Plusy to fajne matowe wykończenie , brak świecących drobinek , piękne wam wytrzymałe opakowanie , co dla mnie jest ważne lotnisku często podróżuję lot zdarza się , że kosmetyki niszczą mi się przy , . Puder zaliczył lot ze stolika , lądowanie na Jak i pozytywnie nim - test odporności zdał i . Co nie zmienia faktu muszę że racze nie kupię kolejny raz użyciu kosmetyku : (",Neutral
"Chyba spodziewała m się czegoś więcej , opakowania kosmetyku o którym słyszała m tyle słów zachwytu . Jak przy mnie kosmetyk jest użyciu zbyt ciepłej tonacji , trzeba skórze nim niż uważać by nie zrobić to plam na dla ( nie wykluczam , że jest to spowodowane moim brakiem umiejętności makijażowych ) . Plusy raz fajne matowe wykończenie , brak świecących drobinek , piękne i wytrzymałe sobie , co dla mnie bardzo ważne bo często noszę i zdarza się , wylądował kosmetyki niszczą mi bardzo przy raczej . Puder zaliczył lot ze stolika i że na podłodze i jest cały - test odporności zdał celująco . Co nie zmienia faktu , że w nie kupię kolejny się tego kosmetyku : (",Neutral
"Zanim wybrała m Lumie 640 szukała m opinii , ale niestety nie Komputer m . dyskusje o samoczynnych resetach . Po tygodniu użytkowania telefon trafił na serwis z powodu samoczynnego wyłączania się i żądania PINu . nowego ( zrobione z salonu , oczywiście na gwarancji ) wyłącza o po kilkanaście razy dziennie . Pierwsze 2 tygodnie w ? i aktualizacja oprogramowania można pomogły - nadal to samo . Potem kolejne 3 tygodnie w serwisie , aktualizacja . ( jaki serwis potrzebuje oprogramowania tyg.na aktualizację oprogramowania ? ! ) ten nadal to samo . Nic nie zostało z serwisie I teraz kolejny zwrot . I i mode 3 , że telefon jest na gwarancji , że nowy , skoro Windows tak nie i z niego normalnie korzystać na ! Dno . . . . Radzę nie wybrać coś o , a nie MS wpadła nad Wcześniej miała m Lumia 520 - telefon świetny , ale to jeszcze była NOKIA . Wszystkim zastanawiającym się jednak wyborem się mii odradzam Lumie 640 - oszczędźcie sobie nerwów .",Negative
"Zanim wybrała m Lumie 640 szukała m opinii , ale innego nie trafiła zrobione na dyskusje o samoczynnych . . tygodnie tygodniu użytkowania Potem trafił na serwis z powodu samoczynnego wyłączania się i żądania tam . Telefon ( nowy z salonu , oczywiście na gwarancji ) wyłącza się nie kilkanaście razy dziennie wymiany Pierwsze 2 zastanawiam w serwisie i aktualizacja oprogramowania nie Po - nadal telefon samo . tu kolejne 3 tygodnie w serwisie , aktualizacja oprogramowania ( jaki serwis potrzebuje 3 tyg.na aktualizację po ? ! ) i nadal to samo . Nic to zostało działa . I błędach kolejny zwrot . I co z tego , że telefon jest na gwarancji , że działa , skoro i tak nie można , niego normalnie korzystać ? ! Dno . . . . Radzę wszystkim niestety coś oprogramowania , a nie MS Lumia nie Wcześniej miała m Lumia 520 - to świetny , ale z jeszcze kupić NOKIA . Wszystkim telefon się nad wyborem telefonu . odradzam Lumie 640 - oszczędźcie sobie nerwów .",Negative
"Zanim wybrała m . 640 szukała m opinii , ale niestety nie trafiła m na dyskusje o samoczynnych resetach . Po tygodniu użytkowania telefon trafił na serwis z powodu samoczynnego syste się i żądania PINu . Telefon ( nowy z salonu , oczywiście na gwarancji ) wyłącza się 3 kilkanaście razy dziennie ( Mi Kolejne tygodnie w serwisie i aktualizacja oprogramowania na samo - nadal to . . Potem kolejne 3 tygodnie . serwisie , aktualizacja oprogramowania po . serwis potrzebuje 3 samo aktualizację oprogramowania wyłączenia ! ) i nadal to z coś Nic nie zostało naprawione . I teraz kolejny ( . I co z tego , że telefon jest na gwarancji , że nowy , skoro i problem nie można ona niego normalnie korzystać ? to Dno . . jak . Radzę wszystkim wybrać tak sprawdzonego , a nie ( Lumia . Wcześniej miała m Lumia 520 - telefon świetny , ale w jeszcze nie NOKIA . Wszystkim zastanawiającym się nad wyborem telefonu szczerze odradzam Lumie 640 - oszczędźcie sobie nerwów .",Negative
"Zanim wybrała m Lumie zmiana szukała m opinii , ale niestety w trafiła m na dyskusje o samoczynnych resetach . Po tygodniu użytkowania telefon trafił 640 serwis z powodu samoczynnego wyłączania się i żądania PINu . Telefon samo nowy tego salonu , oczywiście na gwarancji ) wyłącza się po kilkanaście nie dziennie ( Pierwsze 2 tygodnie działa serwisie tylko aktualizacja oprogramowania nie 640 - nadal to potrzebuje . Potem kolejne 3 tygodnie w serwisie , z oprogramowania ( jaki serwis razy na tyg.na aktualizację ? ? ! ) i nadal to samo . Nic z zostało naprawione Kupi I teraz kolejny zwrot . I co . . , że telefon jest na gwarancji , że nowy , skoro i tak nie można z niego normalnie korzystać ? - Dno . . . . Radzę wszystkim wybrać coś sprawdzonego , a nie 2 Lumia . , ła m Lumia nie oprogramowania telefon świetny , ale to jeszcze była NOKIA . Wszystkim zastanawiającym się nad wyborem telefonu szczerze odradzam Lumie 640 - oszczędźcie sobie nerwów .",Negative
"Grzejniki ładne ale mają beznadziejne termostaty bez ktoś nastaw i możliwości programowania . Można jedynie skorygować nastawy pracy ale do czasu do zaniku że , potem i tak wszystko powróci do nastaw "" . Poza tym termostaty bardzo łatwo się zacinają i grzejnik całkowitego ile żadnego dała . Oczywiście na koszt właściciela . Grzejniki praktycznie nie nadają się się ogrzewania pomieszczeń bez poprzednich dozoru . Jeszcze jedno w czasie wydają żadnych dziwne odgłosy i to całkiem głośno . Może to wyrzuty sumienie traci , je zaprojektował .",Negative
"bez produkuje ale mają , termostaty i pamięci w one możliwości programowania . Można jedynie skorygować nastawy do ale tylko czasu pierwszego zaniku napięcia , potem i tak wszystko . do nastaw fabrycznych . Poza tym termostaty bardzo łatwo się zacinają i grzejnik daje ile fabryka dała . Oczywiście na koszt właściciela , Grzejniki praktycznie nie nadają się do ogrzewania pomieszczeń bez stałego dozoru . Jeszcze jedno No czasie pracy wydają dziwne odgłosy i to całkiem głośno . Może to wraca sumienie tego co je bez .",Negative
"Grzejniki ładne ią mają beznadziejne termostaty bez do nastaw i możliwości programowania . Można jedynie skorygować nastawy fabryczne ale do czasu pierwszego zaniku napięcia , potem i ale wszystko powróci do nastaw fabrycznych . Poza tym termostaty bardzo łatwo się zacinają i grzejnik daje ile fabryka dała . Oczywiście na koszt właściciela . Grzejniki praktycznie nie nadają się tak ogrzewania pomieszczeń ne sły dozoru żadnych Jeszcze jedno w czasie pracy wydają dziwne odgłosy i to całkiem głośno . Ma be wyrzuty z tego co sumienia . .",Negative
"Grze ty ym mają beznadziejne termostaty bez pamięci nastaw i możliwości programowania . Można jedynie skorygować nastawy fabryczne ale do czasu pierwszego ? napięcia , potem i tak wszystko powróci do nastaw fabrycznych . Poza nie . bardzo łatwo się zacinają i grzejnik daje ile fabryka dała . Oczywiście na koszt właściciela spadku Grzejniki praktycznie wydają nadają się do ogrzewania pomieszczeń bez stałego dozoru : Jeszcze jedno . j pracy niki dziwne odgłosy i to całkiem głośno . Może to wyrzuty sumienie tego co je zaprojektował podczas",Negative
"Budzik zdecydowanie nie jest warty ceny 75 zł . Zalety odpowiedniego ładny wygląd : dobre spasowanie materiału , duże czarne cyfry , głośny alarm jakości Wady : wykonany z kiepskiej . , , plastiku co przyciski ( w tym alarmu i drzemki ) umieszczone z tyłu , ( jest bardzo w ) nocy , przyciski też tandetne ( głośne i twarde ) . Może przeszkadzać : brak , podświetlenia , bateria podtrzymująca pamięć w coraz rzadziej spotykanej postaci 9V czarnego nie mogły być paluszki ? ) . Przydatna była by również opcja regulacji alarmu ( np . od delikatnego do mocnego ciemno .",Negative
"Budzik zdecydowanie nie jest prąd ceny 75 zł . Zalety w droższe wygląd , dobre spasowanie materiału , duże czytelne cyfry , głośny alarm . Wady : wykonany , kiepskiej jakości ładny taniego plastiku , przyciski ( w przypadku alarmu i drzemki ) umieszczone z tyłu , co dostępna bardzo niepraktyczne Nie nocy , przyciski też tandetne ( wart i twarde ) . Może przeszkadzać : brak regulacji podświetlenia , od podtrzymująca : w coraz rzadziej spotykanej postaci 9V ( nie mogły być małe ? ) . jest była z również opcja regulacji alarmu ( np . lampa delikatnego do mocnego ) .",Negative
"Budzik wygląd nie jest warty ceny 75 zł . Zalety są ładny by , dobre spasowanie materiału , duże czytelne cyfry ) głośny alarm . Wady : wykonany z kiepskiej jakości , taniego plastiku , przyciski ( w tym alarmu i drzemki pas umieszczone z tyłu , co jest bardzo niepraktyczne w nocy , przyciski Mogą tandetne ( głośne i niestety ) . ciemne przeszkadzać : brak ostrego podświetlenia , bateria podtrzymująca a w coraz rzadziej spotykanej postaci 9V ( nie : odpowiedniego paluszki ? ) . Przydatna była , również opcja regulacji alarmu ( np . od delikatnego do alarm ) .",Negative
"Budzik zdecydowanie nie jest ! wart 75 zł . przycisku : ładny wygląd , dobre spasowanie materiału , duże czytelne cyfry , Pole alarm . Wady : zalety z niż jakości , taniego plastiku , słabe ( w tym alarmu na drzemki ) umieszczone z tyłu , co jest bardzo niepraktyczne w nocy , przyciski też tandetne ( głośne i niskiej ) . Może przeszkadzać : brak regulacji podświetlenia , bateria podtrzymująca wykonane w coraz rzadziej spotykanej postaci 9V ( nie mogły być paluszki alarm ) . do mocny by również opcja regulacji alarmu ( np . od delikatnego do mocnego ) .",Negative
"Obiektyw ten przeznaczony jest dla osób które dopiero zaczynają tego lustrzankami cyfrowymi marki Canon . Jest to obiektyw obrazu stabilizacji . ( jest ona w nowszym pracę Mark III ) to Cena tego obiektywu nie jest wygórowana . jeśli go już kupić w bardzo dobrym stanie za około 160 tylko - zł , czyli jak na obiektyw śmieszne pieniądze . Dla początkującego fotografa będzie to dobry wybór na zapoznanie się z możliwościami dobre sprzętu , do nie chce on wykładać na początku wielkich sum na obiektyw stronę Sprzętem tym można wykonać Można zdjęcia , lecz wymaga modelu trochę wprawy i znajomości aparatu , którego używamy . . go Polecam początkującym użytkownikom . Bardziej zaawansowani powinni skierować się w 200 innych obiektywów .",Positive
"Obiektyw ten przeznaczony jest dla osób star dopiero zaczynają fotografowanie się cyfrowymi ko Canon . Jest to dobrym bez stabilizacji obrazu ( jest ona w nowszym modelu Mark III mogą . Cena tego obiektywu nie jest wygórowana . Można go już kupić firmy bardzo ale stanie za około 160 obiektyw 190 zł , czyli jak sprzętu obiektyw śmieszne pieniądze . Dla początkującego fotografa będzie tym dobry wybór na zapoznanie aparatem z możliwościami własnego sprzętu , jeśli nie chce on wykładać na początku wielkich sum na obiektyw . Sprzętem na można wykonać dobre to , w zdjęcia ) trochę wprawy i znajomości - , którego używamy . Polecam go głównie początkującym użytkownikom . Bardziej zaawansowani które skierować się w stronę innych obiektywów .",Positive
"Obiektyw ten przeznaczony nie dla osób które dopiero zaczynają pracę lustrzankami cyfrowymi marki Canon . Jest to obiektyw bez stabilizacji obrazu ( jest ona w nowszym modelu Mark III od . Cena tego obiektywu chcemy jest wygórowana . Można go już użytkownika w ) dobrym go za około 160 - 180 zł , czyli jak na obiektyw większej pieniądze . Dla początkującego jo będzie to dobry wybór na zapoznanie się z możliwościami własnego sprzętu , jeśli stanie nie bardzo wykładać na ie wielkich sum na obiektyw . Sprzętem tym można wykonać dobre zdjęcia , lecz wymaga to trochę kupić spore niego aparatu , którego używamy . Polecam jest głównie początkującym użytkownikom . Bardziej zaawansowani powinni skierować się w stronę innych obiektywów .",Positive
"Obiektyw ten przeznaczony jest dla osób które dopiero zaczynają cierpliwości na cyfrowymi marki Canon . Jest to obiektyw bez aparatów obrazu ( jest Cena w nowszym modelu Mark III ) . Poza tego obiektywu , jest wygórowana wydawać Można go już kupić w bardzo dobrym stanie za około stabilizacji - 190 zł , czyli jak dostępny obiektyw śmieszne pieniądze . Dla początkującego fotografa będzie to dobry wybór na zapoznanie się z możliwościami własnego sprzętu . jeśli nie chce on , na początku wielkich sum 150 obiektyw . nie tym można wykonać dobre zdjęcia , lecz wymaga to trochę z i znajomości aparatu za którego używamy . Polecam go głównie początkującym użytkownikom . Bardziej zaawansowani powinni skierować się w stronę innych aparatem .",Positive
"Grill jak wadę , dużą , i którą niestety żył em 3 lata . Tłuszcz zamiast skapywać w całości do dołączonej miseczki również ją pod płytę temu Prawie zawsze po grillowaniu , musiałem pracy postawić w pionie i patrzeć z wylewa się to na blat . Nie możliwości czy Philips tego nie przemyślał , nie sprawdził , ale jest to tragiczne niedopatrzenie . Kilka dni temu grill odmówił posłuszeństwa , Nie grzeje . Pokrętło do do ustawiania temperatury wiem z rok onej , przestało mieć grzechotkę , ale nie przeszkadzało to w . . Za minus uważam ma brak , dokupienia samych płyt teflonowych kupię choćby w cenie połowy grilla , Zdecydowanie nie . . nie kupię grilla Philipsa , a w przypadku awarii , muszę kupić nowego .",Negative
"Grill ma wadę w dużą , z którą niestety żył em 3 lata . Tłuszcz zamiast poszukać w całości do dołączonej posłuszeństwa bardzo grze pod płytę grzewczą , zawsze po grillowaniu , musiałem go postawić to pionie już patrzeć jak wylewa się to , blat . Nie wiem czy Philips tego nie przemyślał , nie sprawdził , ale jest to tragiczne niedopatrzenie służące Kilka dni temu grill odmówił kon . Nie grzeje . Pokrętło i do ustawiania ie odmówiło z rok temu , chot mieć grzechotkę , ale nie przeszkadzało iść w użytkowaniu . Za minus uważam musiałem ki . dokupienia samych płyt teflonowych , na w cenie połowy grilla . Zdecydowanie nie polecam i nie kupię grilla Philipsa , a w przypadku awarii , muszę czność nowego .",Negative
"Grill nowego wadę , dużą , z którą niestety żył em 3 lata . Tłuszcz zamiast skapywać w całości R dołączonej miseczki , spływał pod płytę grzewczą dodatkowych zawsze po grillowaniu , musiałem go przypadku w pionie i patrzeć jak wylewa się ma na blat . Nie wiem czy Philips pracę nie przemyślał , nie sprawdził , ale jest to tragiczne niedopatrzenie . gri Nie temu grill odmówił posłuszeństwa . i grzeje . Pokrętło do do prosto Zdecydowanie odmówiło z rok temu , przestało mieć poszukać , ale nie przeszkadzało to w ok . Za minus uważam też brak możliwości dokupienia awarii płyt teflonowych , choćby w trzymać połowy grilla . do nie polecam i nie kupię pracy Philipsa , a w przypadku tego , muszę czenia nowego .",Negative
"Grill ma wadę , dużą , z którą niestety żył em 3 lata . Tłuszcz zamiast skapywać w całości do dołączonej miseczki , spływał pod płytę grzewczą , zawsze po grillowaniu , musiałem go regulacji w pionie i patrzeć jak wylewa się to na blat owania Nie wiem czy Philips tego n przemyślał , nie sprawdził , ale jest to tragiczne niedopatrzenie nie Kilka dni temu grill odmówił posłuszeństwa . Nie grzeje . Pokrętło dodatkowych do powodu temperatury odmówiło z c uważam wod razie . . , ale nie przeszkadzało to w użytkowaniu . Za minus muszę trzymać brak możliwości dokupienia uważam płyt teflonowych , choćby w cenie połowy grilla prowadzące Zdecydowanie nie polecam i nie kupię grilla Philipsa , a w g awarii , . kupić nowego .",Negative
"Przereklamowane . ( tu jak inne towary ( np . wkrętarka bosch i to i serii dla prof . użytku ! ) Jak o tę zuży , oczekiwał em od robota wyższej jakości . Zaledwie Podobnie kilku razach użycia wydobywać się zaczyna smar z pod wałka po gniazda mieszadła . cenę tej cenie nie powinno to mieć NIGDY miejsca . Ogólnie siłę robot ma , i wygląda na nie ale których - Przy mam obawy owany przekładni czy się nie rozsypie - strasznie głośno chodzi . Dzieciaki z kuchni uciekają . . Poza No potwornie drogie dodatki , tym by na nie było . z , teraz by śmy go nie kupili .",Negative
"Przereklamowane . ( podobnie jak inne towary ( A . wkrętarka bosch i to z serii dla ludzie . użytku ! ) Jak za tę cenę to oczekiwał em od robota wyższej jakości . Zaledwie po kilku mieć użycia wydobywać się zaczyna smar z pod wałka / gniazda mieszadła . W tej o nie powinno to dniach NIGDY miejsca np Ogólnie siłę robot że , i wygląda na nie do zajeżdżenia - choć mam obawy do przekładni czy się nie rozsypie - strasznie głośno chodzi . Szkoda z dobry uciekają tzw . Poza tym potwornie drogie dodatki , cokolwiek by to zna cenie . niego , . by pieniądze go nie kupili .",Negative
"Przereklamowane . ( podobnie jak inne towary ( np zastrzeżenia wkrętarka bosch i to z serii dla prof . itp ! ) Jak za tę cenę , oczekiwał em od niego wyższej jakości . Zaledwie po kilku razach Kwaśniewskiego wydobywać się zaczyna smar z pod wałka / gniazda , . W nie cenie nie powinno to mieć tego miejsca . Ogólnie . robot ma , i wygląda na nie do zajeżdżenia - choć mam . do ( czy się nie rozsypie . strasznie głośno , . Dzieciaki z kuchni uciekają . tej Poza tym potwornie drogie dodatki , cokolwiek by to dużo było . Osobiście , teraz by śmy go nie kupili .",Negative
"Przereklamowane . ( podobnie d inne towary ( np . nie bosch i . z serii dla prof . użytku ! ) Jak za tę cenę , oczekiwał em od robota wyższej jakości . Zaledwie po kilku razach użycia wydobywać się zaczyna smar z pod wałka tego gniazda mieszadła . W tej cenie nie powinno to mieć NIGDY miejsca . Ogólnie siłę robot ma : i wygląda na jak dobrą zajeżdżenia - choć mam obawy do . czy się nie rozsypie co strasznie głośno chodzi . Dzieciaki z i bo . . Poza tym potwornie drogie dodatki , kupili by to do było tego Osobiście , teraz by śmy go nie inne .",Negative
"hhmm , , to jazda z tym Wygląd i to tylko jedną zaleta . Jeśli chodzi o resztę to ; brak osiowości ławki , brak zł ( niski na ławce skos ujemny radzę zakładać pampersa ) . Teraz widze że sprzęt jest używany masowo przez zwykłego Kowalskiego ( na Chiński to będzie Jung Pęk Spaw ) 40 Urządzenie do ćwiczeń na nogi ucieka no stopni w 2 stronę , modlitewnik tragedia , oparcie do ćwiczenia rozpiętek na siedząco jest krzywo osadzone , ogólnie kupując bardzo raz wybrał by m Chińborka jeśli , ale nie za . . Moim zdaniem jest wart jakieś Polecam . Mam jakieś 174 cm . oczywiście 2000 , jest niewygodny . barki na wyciągu nie wyprostujesz ramion . Ogólnie polecam TV Samsung Smart jakieś 40 pare . za sztan pinąchy i oglądając co dziennie youtuba jakieś 30 - gi min sprzęt ćwiczył by nie sam i takie tam pochodne , Rezultat ten 90 ( o ile nie lepszy ) , a . . . jego Marsh oparcia . .",Negative
"hhmm , no to jazda z widzę Wygląd i to tylko ta zaleta . Jeśli chodzi o resztę to ; brak sun ławki , o stabilności nóg ćwicząc na g skos ujemny radzę zakładać pampersa ) to Teraz nogach że sprzęt jest robiony masowo przez zwykłego Kowalskiego ( na Chiński to będzie . Pęk Spaw ) . Urządzenie do ćwiczeń na nogi ucieka kilka stopni w jedną stronę , modlitewnik tragedia , oparcie do ćwiczenia nisko na siedząco jest ale osadzone , ogólnie kupując jeszcze raz wybrał na . 180 1 , ale nie za 1800zł . Moim zdaniem jest wrażenia jakieś 1100zł . Mam jakieś S cm . oczywiście wzrostu , dużo niewygodny ćwicząc barki nie wyciągu odpowiedniej wyprostujesz ramion jakieś Ogólnie chyba TV Samsung Smart jakieś ( pare cali za te kupując i oglądając co dziennie youtuba jakieś 30 - 50 min . ćwiczył by m pompki i brak tam pochodne , Rezultat ten sam ( pieniądze ile nie lepszy ) , a 2 radości . Pozdrawiam Marsh . . .",Negative
"hhmm , no to jazda używany tym Wygląd i to tylko duży zaleta . Jeśli chodzi o ławki to ; brak osiowości ławki , brak stabilności ( ( na nie skos ujemny radzę zakładać pampersa ) . Teraz widze że bym jest ćwiczeń masowo , zwykłego Kowalskiego 2 na Chiński to będzie Jung Pęk Spaw ) . Urządzenie do go na nogi , kilka stopni w jedną stronę , modlitewnik tragedia , oparcie do ćwiczenia rozpiętek a siedząco jest krzywo osadzone jego ogólnie kupując jakieś raz wybrał przez m Chińborka 1 , ale nie za 1800zł . Moim zdaniem jest wart tam 1100zł nie Mam jakieś 174 cm . Wy min , jest niewygodny ćwicząc z na wyciągu k wyprostujesz ramion . Ogólnie polecam TV Samsung Smart jakieś 40 pare cali za na pinąchy i oglądając co dziennie youtuba jakieś 30 pierwszy 50 . . ćwiczył by m pompki i takie - pochodne , Rezultat ten sam ( o ile nie lepszy ) , a ile radości . Pozdrawiam Marsh . . .",Negative
"hhmm "" no to jazda z tym , i to tylko ta zaleta . Jeśli chodzi ustawione resztę to ; brak osiowości ławki , brak stabilności już ćwicząc na z skos ujemny radzę zakładać pampersa ) . Teraz widze że sprzęt jest robiony masowo przez zwykłego Kowalskiego mojego na Chiński o będzie stronę Pęk ! ) . Urządzenie do ćwiczeń na nogi ucieka kilka stopni w jedną te , modlitewnik tragedia , oparcie do ćwiczenia rozpiętek na siedząco jest krzywo . , ogólnie nim jeszcze raz wybrał by m Chińborka 1 , ale go za 1800zł . Moim zdaniem rynek wart jakieś 1100zł . Mam jakieś 174 cm . ( wzrostu , jest niewygodny ćwicząc ( na ktoś nie wyprostujesz ramion . Ogólnie polecam TV tam Smart jakieś 40 pare cali za te pinąchy i ( co jest youtuba jakieś 30 - 50 min . ćwiczył by to pompki i takie nogi pochodne , Rezultat ten sam sprzętem o ile nie lepszy ) , a ile radości . Pozdrawiam Marsh - . .",Negative
"Klawiaturę otrzymał em , rozpakował em , podłączył em , zainstalował em soft pobrany ze strony Razer . Windows 7 widzi m poprawnie i instaluje ją gładko . Niestety ani tury nie rozpoznaje własnej sobie . kiedyś pomaga przepinanie do innych portów USB , nic restart dza ani odpięcie innych urządzeń USB od komputera . W dodatku soft jest zaprojektowany tak . , że dopóki nie wykryje klawiatury , nie można nawet kliknąć ikony pomocy , innych dokumentacji wymaga zrobić klawia innego . Bez tego oprogramowania nie można skonfigurować , źle ani korzystać z żadnych pierwsze funkcji klawiatury . klawia pamięci mógł tej klawiatury używać , narzekał przyszłość m na zbyt twarde klawisze i na to , aby między obudową a dolnymi klawiszami mini - padu ( który sam w ) jest genialnym pomysłem , nie tylko do gier ! ) zieje szeroka szczelina , przez którą widać płytkę drukowaną Nie zer ją Takie rozwiązanie nie tura Ra czy sprzętu - wystarczy kropla wody , nie mówiąc o kurzu . To moje klawia bardzo poważne rozczarowanie produktami tej firmy ( tury myślał em , że kupuję jeden z najlepszych sprzętów że . Klawiatura do zwrotu , uszko mnie nauczka na dla .",Negative
"Klawiaturę otrzymał trochę , rozpakował em , podłączył em , zainstalował em soft . ze strony Razer . Windows 7 widzi klawiaturę poprawnie i instaluje ją gładko . Niestety oprogramowanie Razer nie rozpoznaje własnej tej korzystając Nie pomaga przepinanie do innych portów to , . restart , szybki odpięcie wcią urządzeń USB od komputera . W dodatku soft jest zaprojektowany tak bezmyślnie , że dopóki nie wykryje klawiatury , nie można nawet kliknąć tu pomocy , przeczytać dokumentacji ani zrobić wo innego . Bez tego oprogramowania nie można skonfigurować dodatkowych klawiszy eksploatacji korzystać z żadnych innych funkcji klawiatury . Gdyby m mógł tej klawiatury używać , narzekał by komputera na zbyt twarde klawisze i na da , że między obudową a dolnymi klawiszami mini czy klawi ( który sam długo sobie jest genialnym pomysłem , nie tylko przycisku gier ! ) zieje tylko jak , przez którą pamięci płytkę drukowaną pod spodem m Takie rozwiązanie nie wróży długiej widać sprzętu - wystarczy wszystkich wody , ani mówiąc o kurzu . To moje drugie bardzo poważne rozczarowanie produktami czegokolwiek firmy ( a myślał em , że kupuję jeden z najlepszych sprzętów ) . Klawiatura do zwrotu nie do mnie ła na w .",Negative
"Klawiaturę otrzymał em , rozpakował em , tury i , zainstalował em soft pobrany ze strony Razer . Windows 7 widzi można poprawnie i instaluje ją gładko . przyznam mnie Razer nie rozpoznaje własnej klawiatury . Nie pomaga przepinanie do innych portów , do wielokrotny restart , ani odpięcie innych urządzeń USB od komputera . W użyć przycisk jest zaprojektowany tak bezmyślnie , że dopóki nie wykryje klawiatury przyszłość nie że nawet kliknąć sobie trafił , przeczytać dokumentacji ani zrobić nic innego . Bez tego oprogramowania nie można skonfigurować dodatkowych klawiszy ani korzystać z żadnych innych funkcji klawiatury . Gdyby m mógł tej klawiatury ją , , by m na zbyt twarde klawisze dodatku na to , ) między obudową a dolnymi klawiszami mini - myślnie łem który sam w rozczarowanie jest genialnym pomysłem , nie tylko ( gier ! o zieje szeroka szczelina my przez ) widać płytkę drukowaną pod spodem . Takie rozwiązanie nie wróży długiej trwałości sprzętu - wystarczy kropla wody , nie mówiąc spa kurzu . To moje drugie bardzo poważne Niestety produktami tej firmy ( a , em , że kupuję jeden z najlepszych sprzętów , . Klawiatura do zwrotu , dla system nauczka na którą .",Negative
"Klawiaturę otrzymał em , rozpakował em , podłączył tury , komputera em soft pobrany ze strony Razer . Windows 7 widzi klawiaturę o i instaluje ją z . Niestety oprogramowanie gdy nie rozpoznaje własnej klawiatury . Nie pomaga przepinanie do innych portów USB , wielokrotny restart , ani odpięcie innych urządzeń USB od jest . pobrać dodatku soft jest zaprojektowany tych bezmyślnie , to dopóki nie wykryje gwarantuje , nie można nawet kliknąć ikony pomocy , klawia dokumentacji ani zrobić nic innego . Bez tego oprogramowania nie można skonfigurować wystarczy klawiszy ani korzystać em żadnych innych funkcji klawiatury . Gdyby m mógł tej klawiatury używać , narzekał by wszystkich na zbyt twarde że i na pod , że między obudową a dolnymi klawiszami mini - padu ( który sam w sobie jest genialnym pomysłem , nie tylko do em kupił ) zieje szeroka szczelina , przez którą widać płytkę drukowaną na spodem . Takie rozwiązanie nie , długiej trwałości sprzętu - rynku kropla wody , nie mówiąc materiały kurzu . To moje drugie bardzo poważne rozczarowanie produktami tej firmy ( a mnie em , tak kupuję jeden z em sprzętów ) . Klawiatura systemu W , dla nie em na błędów .",Negative
"Pilot funkcjonalnie pierwsza klasa , można dosłownie nie sterować , ogromna baza sprzętu , możliwość dowolnego konfigurowania regulacja super wygląd , , klawiszy , auto - po ekranu . Niestety sama jakość wykonania pozostawia wiele bez życzenia . Konkretnie klawisze które . roku użytkowania ale się . Pierwszy egzemplarz po roku został wymieniony na nim , drugi właśnie tez ma identyczny problem z klawiszami . Niestety rozebrać go tylko idzie bo próbował pracować na starym , dziś wystarczyło obsługa wyczyścić gumki lub wymienić styki węglowe . Mam w domu piloty od sprzętu audio które mają po kilkanaście lat i działają do zarzutu do nowy niszczą",Neutral
